,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
521,56,4310,1.0,1274780646,Pearl Harbor,2001,Action|Drama|Romance|War,Isaiah,Smith,58
522,56,783,1.0,1274780195,Hunchback of Notre Dame,1996,Animation|Children|Drama|Musical|Romance,Isaiah,Smith,58
523,56,8957,3.0,1274771940,Saw,2004,Horror|Mystery|Thriller,Isaiah,Smith,58
524,56,8984,3.0,1274781220,Ocean's Twelve,2004,Action|Comedy|Crime|Thriller,Isaiah,Smith,58
525,56,30793,1.0,1274780897,Charlie and the Chocolate Factory,2005,Adventure|Children|Comedy|Fantasy|IMAX,Isaiah,Smith,58
526,56,39183,4.0,1274781248,Brokeback Mountain,2005,Drama|Romance,Isaiah,Smith,58
527,56,39446,3.0,1282083740,Saw II,2005,Horror|Thriller,Isaiah,Smith,58
528,56,45722,0.5,1415595748,Pirates of the Caribbean: Dead Man's Chest,2006,Action|Adventure|Fantasy,Isaiah,Smith,58
529,56,46970,2.5,1282444555,Talladega Nights: The Ballad of Ricky Bobby,2006,Action|Comedy,Isaiah,Smith,58
530,56,52973,2.0,1274781581,Knocked Up,2007,Comedy|Drama|Romance,Isaiah,Smith,58
531,56,64614,2.0,1281742697,Gran Torino,2008,Crime|Drama,Isaiah,Smith,58
532,56,64839,4.0,1296134551,Wrestler,2008,Drama,Isaiah,Smith,58
533,56,68237,4.0,1288252218,Moon,2009,Drama|Mystery|Sci-Fi|Thriller,Isaiah,Smith,58
534,56,68358,2.5,1317906277,Star Trek,2009,Action|Adventure|Sci-Fi|IMAX,Isaiah,Smith,58
535,56,69122,2.0,1415595808,Hangover,2009,Comedy|Crime,Isaiah,Smith,58
536,56,82459,4.0,1293251008,True Grit,2010,Western,Isaiah,Smith,58
537,56,1030,1.0,1274781696,Pete's Dragon,1977,Adventure|Animation|Children|Musical,Isaiah,Smith,58
538,56,1278,3.5,1274779890,Young Frankenstein,1974,Comedy|Fantasy,Isaiah,Smith,58
539,56,1438,2.5,1274780861,Dante's Peak,1997,Action|Thriller,Isaiah,Smith,58
540,56,2018,3.0,1274780767,Bambi,1942,Animation|Children|Drama,Isaiah,Smith,58
541,56,2403,2.5,1274781191,First Blood (Rambo: First Blood),1982,Action|Adventure|Drama|Thriller,Isaiah,Smith,58
542,56,2871,3.5,1281742688,Deliverance,1972,Adventure|Drama|Thriller,Isaiah,Smith,58
543,56,3062,3.0,1354402524,Longest Day,1962,Action|Drama|War,Isaiah,Smith,58
544,56,3157,2.0,1274782278,Stuart Little,1999,Children|Comedy|Fantasy,Isaiah,Smith,58
545,56,3362,2.5,1301575424,Dog Day Afternoon,1975,Crime|Drama,Isaiah,Smith,58
546,56,3681,2.0,1290557414,For a Few Dollars More (Per qualche dollaro in più),1965,Action|Drama|Thriller|Western,Isaiah,Smith,58
547,56,3741,3.5,1274778834,Badlands,1973,Crime|Drama|Thriller,Isaiah,Smith,58
548,56,5785,3.5,1282083820,Jackass: The Movie,2002,Action|Comedy|Documentary,Isaiah,Smith,58
549,56,6303,3.5,1298026554,Andromeda Strain,1971,Mystery|Sci-Fi,Isaiah,Smith,58
550,56,2412,3.0,1282444623,Rocky V,1990,Action|Drama,Isaiah,Smith,58
551,56,4887,1.0,1274782705,One,2001,Action|Sci-Fi|Thriller,Isaiah,Smith,58
552,56,5620,1.0,1289997611,Sweet Home Alabama,2002,Comedy|Romance,Isaiah,Smith,58
553,56,5881,2.5,1295429568,Solaris,2002,Drama|Romance|Sci-Fi,Isaiah,Smith,58
554,56,4041,3.0,1274771582,Officer and a Gentleman,1982,Drama|Romance,Isaiah,Smith,58
555,56,1211,3.0,1329988986,Wings of Desire (Himmel über Berlin,1987,Drama|Fantasy|Romance,Isaiah,Smith,58
556,56,1263,4.5,1275287961,Deer Hunter,1978,Drama|War,Isaiah,Smith,58
557,56,2076,3.5,1294849553,Blue Velvet,1986,Drama|Mystery|Thriller,Isaiah,Smith,58
558,56,2132,4.0,1274781848,Who's Afraid of Virginia Woolf?,1966,Drama,Isaiah,Smith,58
559,56,2232,3.5,1274784435,Cube,1997,Horror|Mystery|Sci-Fi|Thriller,Isaiah,Smith,58
560,56,6953,3.0,1274768061,21 Grams,2003,Crime|Drama|Mystery|Romance|Thriller,Isaiah,Smith,58
561,56,57669,2.5,1274771048,In Bruges,2008,Comedy|Crime|Drama|Thriller,Isaiah,Smith,58
562,56,63072,3.0,1381542651,Road,2009,Adventure|Drama|Thriller,Isaiah,Smith,58
563,56,266,3.0,1274779780,Legends of the Fall,1994,Drama|Romance|War|Western,Isaiah,Smith,58
564,56,802,3.5,1274780036,Phenomenon,1996,Drama|Romance,Isaiah,Smith,58
565,56,1022,3.5,1274780429,Cinderella,1950,Animation|Children|Fantasy|Musical|Romance,Isaiah,Smith,58
566,56,1027,4.0,1274780656,Robin Hood: Prince of Thieves,1991,Adventure|Drama,Isaiah,Smith,58
567,56,1033,2.0,1274782342,Fox and the Hound,1981,Animation|Children|Drama,Isaiah,Smith,58
568,56,1287,4.5,1274772094,Ben-Hur,1959,Action|Adventure|Drama,Isaiah,Smith,58
569,56,1350,2.5,1274769026,Omen,1976,Horror|Mystery|Thriller,Isaiah,Smith,58
570,56,1459,3.0,1274781564,Absolute Power,1997,Mystery|Thriller,Isaiah,Smith,58
571,56,1702,1.5,1274782367,Flubber,1997,Children|Comedy|Fantasy,Isaiah,Smith,58
572,56,1954,3.0,1274768991,Rocky,1976,Drama,Isaiah,Smith,58
573,56,1960,3.0,1363921110,Last Emperor,1987,Drama,Isaiah,Smith,58
574,56,2009,3.0,1317214650,Soylent Green,1973,Drama|Mystery|Sci-Fi|Thriller,Isaiah,Smith,58
575,56,2013,3.5,1274781000,Poseidon Adventure,1972,Action|Adventure|Drama,Isaiah,Smith,58
576,56,2096,3.5,1274780951,Sleeping Beauty,1959,Animation|Children|Musical,Isaiah,Smith,58
577,56,2109,2.0,1274769017,Jerk,1979,Comedy,Isaiah,Smith,58
578,56,2136,0.5,1274782489,Nutty Professor,1963,Comedy|Sci-Fi,Isaiah,Smith,58
579,56,2398,1.5,1274771458,Miracle on 34th Street,1947,Comedy|Drama,Isaiah,Smith,58
580,56,2402,2.0,1274772254,Rambo: First Blood Part II,1985,Action|Adventure|Thriller,Isaiah,Smith,58
581,56,2467,3.0,1335411688,Name of the Rose,1986,Crime|Drama|Mystery|Thriller,Isaiah,Smith,58
582,56,2528,3.5,1294741526,Logan's Run,1976,Action|Adventure|Sci-Fi,Isaiah,Smith,58
583,56,2533,3.5,1274781652,Escape from the Planet of the Apes,1971,Action|Sci-Fi,Isaiah,Smith,58
584,56,5574,1.0,1282083765,Transporter,2002,Action|Crime,Isaiah,Smith,58
585,56,51080,3.0,1274770166,Breach,2007,Drama|Thriller,Isaiah,Smith,58
586,56,56174,3.5,1281742453,I Am Legend,2007,Action|Horror|Sci-Fi|Thriller|IMAX,Isaiah,Smith,58
587,56,239,0.5,1274782460,Goofy Movie,1995,Animation|Children|Comedy|Romance,Isaiah,Smith,58
588,56,1025,3.0,1274781085,Sword in the Stone,1963,Animation|Children|Fantasy|Musical,Isaiah,Smith,58
589,56,1032,4.0,1274780691,Alice in Wonderland,1951,Adventure|Animation|Children|Fantasy|Musical,Isaiah,Smith,58
590,56,2085,1.0,1274780686,101 Dalmatians (One Hundred and One Dalmatians),1961,Adventure|Animation|Children,Isaiah,Smith,58
591,56,3439,1.5,1274781993,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Action|Children|Fantasy,Isaiah,Smith,58
592,56,4006,1.0,1274781899,Transformers: The Movie,1986,Adventure|Animation|Children|Sci-Fi,Isaiah,Smith,58
593,56,5444,3.5,1274781341,Lilo & Stitch,2002,Adventure|Animation|Children|Sci-Fi,Isaiah,Smith,58
594,56,6436,4.0,1295953333,This Boy's Life,1993,Drama,Isaiah,Smith,58
595,56,29,4.0,1274780520,City of Lost Children,1995,Adventure|Drama|Fantasy|Mystery|Sci-Fi,Isaiah,Smith,58
596,56,60,2.5,1274780875,Indian in the Cupboard,1995,Adventure|Children|Fantasy,Isaiah,Smith,58
597,56,82,3.0,1326366237,Antonia's Line (Antonia),1995,Comedy|Drama,Isaiah,Smith,58
598,56,88,2.5,1274781169,Black Sheep,1996,Comedy,Isaiah,Smith,58
599,56,190,4.5,1274771846,Safe,1995,Thriller,Isaiah,Smith,58
600,56,308,3.5,1383625637,Three Colors: White (Trzy kolory: Bialy),1994,Comedy|Drama,Isaiah,Smith,58
601,56,355,1.5,1274780367,Flintstones,1994,Children|Comedy|Fantasy,Isaiah,Smith,58
602,56,448,2.5,1274770603,Fearless,1993,Drama,Isaiah,Smith,58
603,56,483,4.0,1274771187,King of the Hill,1993,Drama,Isaiah,Smith,58
604,56,616,1.5,1274780583,Aristocats,1970,Animation|Children,Isaiah,Smith,58
605,56,662,2.0,1274781833,Fear,1996,Thriller,Isaiah,Smith,58
606,56,703,1.5,1288481159,Boys,1996,Drama,Isaiah,Smith,58
607,56,719,2.5,1281742160,Multiplicity,1996,Comedy,Isaiah,Smith,58
608,56,1078,2.0,1298934049,Bananas,1971,Comedy|War,Isaiah,Smith,58
609,56,1103,1.0,1274771751,Rebel Without a Cause,1955,Drama,Isaiah,Smith,58
610,56,1232,3.5,1415595573,Stalker,1979,Drama|Mystery|Sci-Fi,Isaiah,Smith,58
611,56,1341,2.5,1315984357,Burnt Offerings,1976,Horror,Isaiah,Smith,58
612,56,1381,0.5,1274781454,Grease 2,1982,Comedy|Musical|Romance,Isaiah,Smith,58
613,56,1388,2.0,1282083855,Jaws 2,1978,Horror|Thriller,Isaiah,Smith,58
614,56,1461,3.5,1274782008,Vegas Vacation (National Lampoon's Las Vegas Vacation),1997,Comedy,Isaiah,Smith,58
615,56,1464,3.5,1301556529,Lost Highway,1997,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,Isaiah,Smith,58
616,56,1513,1.5,1274780540,Romy and Michele's High School Reunion,1997,Comedy,Isaiah,Smith,58
617,56,1693,2.0,1274769933,Amistad,1997,Drama|Mystery,Isaiah,Smith,58
618,56,1889,3.0,1274768888,Insomnia,1997,Drama|Mystery|Thriller,Isaiah,Smith,58
619,56,1969,1.5,1381371572,Nightmare on Elm Street 2: Freddy's Revenge,1985,Horror,Isaiah,Smith,58
620,56,2052,1.0,1274782709,Hocus Pocus,1993,Children|Comedy|Fantasy|Horror,Isaiah,Smith,58
621,56,2123,4.0,1274782614,All Dogs Go to Heaven,1989,Animation|Children|Comedy|Drama|Fantasy,Isaiah,Smith,58
622,56,2124,3.5,1274780592,Addams Family,1991,Children|Comedy|Fantasy,Isaiah,Smith,58
623,56,2130,3.5,1384841873,Atlantic City,1980,Crime|Drama|Romance,Isaiah,Smith,58
624,56,2301,3.0,1274781328,History of the World: Part I,1981,Comedy|Musical,Isaiah,Smith,58
625,56,2313,3.0,1298282604,Elephant Man,1980,Drama,Isaiah,Smith,58
626,56,2320,2.5,1303625631,Apt Pupil,1998,Drama|Thriller,Isaiah,Smith,58
627,56,2322,2.5,1381371563,Soldier,1998,Action|Sci-Fi|War,Isaiah,Smith,58
628,56,2333,3.5,1373676569,Gods and Monsters,1998,Drama,Isaiah,Smith,58
629,56,2351,3.5,1274778897,Nights of Cabiria (Notti di Cabiria,1957,Drama,Isaiah,Smith,58
630,56,2387,4.0,1281865019,Very Bad Things,1998,Comedy|Crime,Isaiah,Smith,58
631,56,2459,2.5,1361327941,Texas Chainsaw Massacre,1974,Horror,Isaiah,Smith,58
632,56,2551,4.0,1388899638,Dead Ringers,1988,Drama|Horror|Thriller,Isaiah,Smith,58
633,56,2596,1.5,1274771838,SLC Punk!,1998,Comedy|Drama,Isaiah,Smith,58
634,56,2664,1.5,1274781245,Invasion of the Body Snatchers,1956,Horror|Sci-Fi|Thriller,Isaiah,Smith,58
635,56,2713,1.5,1274781485,Lake Placid,1999,Horror|Thriller,Isaiah,Smith,58
636,56,2730,3.0,1371934407,Barry Lyndon,1975,Drama|Romance|War,Isaiah,Smith,58
637,56,2731,4.0,1274769185,400 Blows,1959,Crime|Drama,Isaiah,Smith,58
638,56,2747,1.0,1274766743,Little Shop of Horrors,1960,Comedy|Horror,Isaiah,Smith,58
639,56,2795,1.5,1274768908,National Lampoon's Vacation,1983,Comedy,Isaiah,Smith,58
640,56,2810,4.0,1326896434,Perfect Blue,1997,Animation|Horror|Mystery|Thriller,Isaiah,Smith,58
641,56,2966,1.5,1301301843,Straight Story,1999,Adventure|Drama,Isaiah,Smith,58
642,56,3008,3.0,1354350564,Last Night,1998,Drama|Sci-Fi,Isaiah,Smith,58
643,56,3074,3.5,1381370851,Jeremiah Johnson,1972,Western,Isaiah,Smith,58
644,56,3089,3.5,1274781956,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),1948,Drama,Isaiah,Smith,58
645,56,3168,4.5,1382914611,Easy Rider,1969,Adventure|Drama,Isaiah,Smith,58
646,56,3186,4.5,1274766669,Girl,1999,Drama,Isaiah,Smith,58
647,56,3201,4.0,1375506355,Five Easy Pieces,1970,Drama,Isaiah,Smith,58
648,56,3224,3.0,1379562791,Woman in the Dunes (Suna no onna),1964,Drama,Isaiah,Smith,58
649,56,3274,3.0,1274781883,Single White Female,1992,Drama|Thriller,Isaiah,Smith,58
650,56,3285,3.5,1274781157,Beach,2000,Adventure|Drama,Isaiah,Smith,58
651,56,3339,4.0,1317382133,Cross of Iron,1977,War,Isaiah,Smith,58
652,56,3435,2.0,1274769221,Double Indemnity,1944,Crime|Drama|Film-Noir,Isaiah,Smith,58
653,56,3653,3.0,1274768850,Endless Summer,1966,Documentary,Isaiah,Smith,58
654,56,3676,4.0,1274770540,Eraserhead,1977,Drama|Horror,Isaiah,Smith,58
655,56,3812,1.5,1295787602,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,Isaiah,Smith,58
656,56,3882,1.5,1274781305,Bring It On,2000,Comedy,Isaiah,Smith,58
657,56,3910,4.5,1274781644,Dancer in the Dark,2000,Drama|Musical,Isaiah,Smith,58
658,56,3917,2.5,1320323991,Hellraiser,1987,Horror,Isaiah,Smith,58
659,56,3918,2.0,1320323998,Hellbound: Hellraiser II,1988,Horror,Isaiah,Smith,58
660,56,3979,1.0,1274781924,Little Nicky,2000,Comedy,Isaiah,Smith,58
661,56,3989,3.5,1320323974,One Day in September,1999,Documentary,Isaiah,Smith,58
662,56,4010,2.5,1274782936,Brewster's Millions,1985,Comedy,Isaiah,Smith,58
663,56,4255,3.5,1381372980,Freddy Got Fingered,2001,Comedy,Isaiah,Smith,58
664,56,4361,4.0,1274780597,Tootsie,1982,Comedy|Romance,Isaiah,Smith,58
665,56,4390,4.0,1294837652,Rape Me (Baise-moi),2000,Crime|Drama|Thriller,Isaiah,Smith,58
666,56,4407,3.5,1375604581,Salvador,1986,Drama|Thriller|War,Isaiah,Smith,58
667,56,4519,1.5,1274782922,Land Before Time,1988,Adventure|Animation|Children|Fantasy,Isaiah,Smith,58
668,56,4541,3.5,1274778976,Serpent and the Rainbow,1988,Horror,Isaiah,Smith,58
669,56,4552,3.0,1301556514,Tetsuo,1988,Action|Horror|Sci-Fi|Thriller,Isaiah,Smith,58
670,56,4744,1.0,1274783029,Jeepers Creepers,2001,Horror,Isaiah,Smith,58
671,56,4792,3.5,1274768020,13 Ghosts,1960,Horror,Isaiah,Smith,58
672,56,4816,2.5,1274780823,Zoolander,2001,Comedy,Isaiah,Smith,58
673,56,4835,2.0,1274770311,Coal Miner's Daughter,1980,Drama,Isaiah,Smith,58
674,56,4873,1.5,1300693557,Waking Life,2001,Animation|Drama|Fantasy,Isaiah,Smith,58
675,56,4881,3.0,1311582008,Man Who Wasn't There,2001,Crime|Drama,Isaiah,Smith,58
676,56,4954,2.0,1381372462,Ocean's Eleven (a.k.a. Ocean's 11),1960,Comedy|Crime,Isaiah,Smith,58
677,56,5025,2.0,1274782654,Orange County,2002,Comedy,Isaiah,Smith,58
678,56,5072,3.5,1274771438,Metropolis,2001,Animation|Sci-Fi,Isaiah,Smith,58
679,56,5103,3.0,1274769742,Sandlot,1993,Children|Comedy|Drama,Isaiah,Smith,58
680,56,5266,2.0,1274780893,Panic Room,2002,Thriller,Isaiah,Smith,58
681,56,5268,2.0,1304507247,No Such Thing,2001,Drama|Fantasy|Romance,Isaiah,Smith,58
682,56,5291,3.5,1274781843,Rashomon (Rashômon),1950,Crime|Drama|Mystery,Isaiah,Smith,58
683,56,5294,3.5,1274782663,Frailty,2001,Crime|Drama|Thriller,Isaiah,Smith,58
684,56,5364,3.0,1274782964,Unfaithful,2002,Drama|Thriller,Isaiah,Smith,58
685,56,5449,1.0,1274782536,Mr. Deeds,2002,Comedy|Romance,Isaiah,Smith,58
686,56,5452,2.0,1274782742,Look Who's Talking Now,1993,Children|Comedy|Romance,Isaiah,Smith,58
687,56,5611,3.0,1317633204,Four Feathers,2002,Adventure|War,Isaiah,Smith,58
688,56,5617,4.0,1371185780,Secretary,2002,Comedy|Drama|Romance,Isaiah,Smith,58
689,56,5630,3.5,1274781184,Red Dragon,2002,Crime|Mystery|Thriller,Isaiah,Smith,58
690,56,5650,0.5,1274769745,Strange Brew,1983,Comedy,Isaiah,Smith,58
691,56,5810,3.0,1274781274,8 Mile,2002,Drama,Isaiah,Smith,58
692,56,5833,2.5,1381372944,Dog Soldiers,2002,Action|Horror,Isaiah,Smith,58
693,56,6220,3.0,1381372101,Willard,2003,Drama|Horror|Thriller,Isaiah,Smith,58
694,56,6223,3.0,1296134563,Spun,2001,Comedy|Crime|Drama,Isaiah,Smith,58
695,56,6242,3.0,1383106970,Ringu (Ring),1998,Horror|Mystery|Thriller,Isaiah,Smith,58
696,56,6250,3.5,1381372929,Dreamcatcher,2003,Drama|Horror|Sci-Fi|Thriller,Isaiah,Smith,58
697,56,6645,3.5,1280217328,THX 1138,1971,Action|Adventure|Drama|Sci-Fi,Isaiah,Smith,58
698,56,6797,2.0,1281741271,Bugsy,1991,Crime|Drama,Isaiah,Smith,58
699,56,6957,5.0,1274781738,Bad Santa,2003,Comedy|Crime,Isaiah,Smith,58
700,56,7022,4.0,1274770030,Battle Royale (Batoru rowaiaru),2000,Action|Drama|Horror|Thriller,Isaiah,Smith,58
701,56,7024,4.0,1386907241,Salo,1976,Drama,Isaiah,Smith,58
702,56,7064,3.0,1274770042,Beauty and the Beast (La belle et la bête),1946,Drama|Fantasy,Isaiah,Smith,58
703,56,7123,4.5,1386907284,Naked Lunch,1991,Drama|Fantasy|Mystery|Sci-Fi,Isaiah,Smith,58
704,56,7199,4.0,1301294174,Melvin Goes to Dinner,2003,Comedy|Drama,Isaiah,Smith,58
705,56,7225,3.5,1274771719,Pumping Iron,1977,Documentary,Isaiah,Smith,58
706,56,7445,3.0,1281741472,Man on Fire,2004,Action|Crime|Drama|Mystery|Thriller,Isaiah,Smith,58
707,56,7528,3.5,1281742096,Passion of Ayn Rand,1999,Documentary|Drama|Romance,Isaiah,Smith,58
708,56,8042,2.0,1274771416,Mean Streets,1973,Crime|Drama,Isaiah,Smith,58
709,56,8482,1.0,1274771667,Picture of Dorian Gray,1945,Drama|Fantasy|Horror,Isaiah,Smith,58
710,56,8484,3.5,1320667931,Human Condition I,1959,Drama|War,Isaiah,Smith,58
711,56,8607,4.0,1384833618,Tokyo Godfathers,2003,Adventure|Animation|Drama,Isaiah,Smith,58
712,56,8690,3.0,1274824375,Slaughterhouse-Five,1972,Comedy|Drama|Sci-Fi|War,Isaiah,Smith,58
713,56,8783,3.5,1274782321,Village,2004,Drama|Mystery|Thriller,Isaiah,Smith,58
714,56,25782,2.5,1299876489,Boudu Saved From Drowning (Boudu sauvé des eaux),1932,Comedy,Isaiah,Smith,58
715,56,26073,2.0,1326366286,Human Condition III,1961,Drama|War,Isaiah,Smith,58
716,56,26258,5.0,1274784340,Topo,1970,Fantasy|Western,Isaiah,Smith,58
717,56,26325,3.5,1314188878,Hearts and Minds,1974,Documentary|War,Isaiah,Smith,58
718,56,26403,1.5,1363921073,Hobbit,1977,Animation|Children|Fantasy,Isaiah,Smith,58
719,56,26528,2.0,1274769669,Anne of Green Gables,1985,Children|Drama,Isaiah,Smith,58
720,56,26702,3.5,1298456750,Reflecting Skin,1990,Drama|Horror|Thriller,Isaiah,Smith,58
721,56,27002,4.0,1299588384,From the Earth to the Moon,1998,Action|Documentary|Drama|Thriller,Isaiah,Smith,58
722,56,27156,4.0,1307889935,Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo,1997,Action|Animation|Drama|Fantasy|Sci-Fi,Isaiah,Smith,58
723,56,27266,3.0,1371186755,2046,2004,Drama|Fantasy|Romance|Sci-Fi,Isaiah,Smith,58
724,56,27441,3.0,1274770111,Blood: The Last Vampire,2000,Action|Animation|Horror,Isaiah,Smith,58
725,56,27482,4.5,1274784431,Cube 2: Hypercube,2002,Horror|Mystery|Sci-Fi,Isaiah,Smith,58
726,56,27660,3.0,1274782672,Animatrix,2003,Action|Animation|Drama|Sci-Fi,Isaiah,Smith,58
727,56,27731,3.0,1289037841,Cat Returns,2002,Adventure|Animation|Children|Fantasy,Isaiah,Smith,58
728,56,27904,4.0,1274782681,Scanner Darkly,2006,Animation|Drama|Mystery|Sci-Fi|Thriller,Isaiah,Smith,58
729,56,30816,3.5,1274771649,Phantom of the Opera,2004,Drama|Musical|Romance,Isaiah,Smith,58
730,56,32213,2.5,1274784443,Cube Zero,2004,Horror|Mystery|Sci-Fi|Thriller,Isaiah,Smith,58
731,56,32554,4.0,1415596047,Memories (Memorîzu),1995,Animation|Fantasy|Sci-Fi|Thriller,Isaiah,Smith,58
732,56,32657,3.5,1315984369,Man Who Planted Trees,1987,Animation|Drama,Isaiah,Smith,58
733,56,33154,4.0,1274770532,Enron: The Smartest Guys in the Room,2005,Documentary,Isaiah,Smith,58
734,56,33672,2.5,1289997598,Lords of Dogtown,2005,Action|Comedy|Drama,Isaiah,Smith,58
735,56,34323,3.0,1381372757,Devil's Rejects,2005,Action|Crime|Horror,Isaiah,Smith,58
736,56,35347,3.0,1274769951,Animal Farm,1954,Animation|Drama,Isaiah,Smith,58
737,56,37386,2.0,1274782988,Aeon Flux,2005,Action|Sci-Fi,Isaiah,Smith,58
738,56,37729,3.0,1274781699,Corpse Bride,2005,Animation|Comedy|Fantasy|Musical|Romance,Isaiah,Smith,58
739,56,38097,3.5,1328749938,Dumplings (Gaau ji),2004,Drama|Horror|Thriller,Isaiah,Smith,58
740,56,39381,2.0,1385519222,Proposition,2005,Crime|Drama|Western,Isaiah,Smith,58
741,56,41571,3.0,1274771424,Memoirs of a Geisha,2005,Drama|Romance,Isaiah,Smith,58
742,56,42351,4.0,1301576318,Threads,1984,Drama|Sci-Fi|War,Isaiah,Smith,58
743,56,42718,2.5,1381371654,District 13 (Banlieue 13),2004,Action|Crime|Sci-Fi,Isaiah,Smith,58
744,56,43444,3.5,1312802200,Made in Britain,1982,Crime|Drama,Isaiah,Smith,58
745,56,43677,2.0,1274768810,Tuskegee Airmen,1995,Drama|War,Isaiah,Smith,58
746,56,43928,0.5,1381371647,Ultraviolet,2006,Action|Fantasy|Sci-Fi|Thriller,Isaiah,Smith,58
747,56,44041,4.0,1274769787,All Quiet on the Western Front,1979,Action|Drama|War,Isaiah,Smith,58
748,56,44597,3.5,1305476681,Youth of the Beast (Yaju no seishun),1963,Action|Crime|Mystery,Isaiah,Smith,58
749,56,44694,3.5,1354080212,Volver,2006,Comedy|Drama,Isaiah,Smith,58
750,56,44974,2.0,1327325229,Hard Candy,2005,Drama|Thriller,Isaiah,Smith,58
751,56,45208,1.0,1274772249,RV,2006,Adventure|Children|Comedy,Isaiah,Smith,58
752,56,45728,2.5,1274782693,Clerks II,2006,Comedy,Isaiah,Smith,58
753,56,46723,4.0,1274781755,Babel,2006,Drama|Thriller,Isaiah,Smith,58
754,56,47629,2.5,1383189645,The Queen,2006,Drama,Isaiah,Smith,58
755,56,48560,3.5,1381373195,Running With Scissors,2006,Comedy|Drama,Isaiah,Smith,58
756,56,50594,3.5,1274784852,Daisies (Sedmikrasky),1966,Comedy|Drama,Isaiah,Smith,58
757,56,51091,3.0,1274770094,Black Snake Moan,2006,Drama,Isaiah,Smith,58
758,56,52885,3.0,1404538666,Paprika (Papurika),2006,Animation|Mystery|Sci-Fi,Isaiah,Smith,58
759,56,53024,4.0,1281741454,Jonestown: The Life and Death of Peoples Temple,2006,Documentary,Isaiah,Smith,58
760,56,54426,3.5,1299876467,12:08 East of Bucharest (A fost sau n-a fost?),2006,Comedy|Drama,Isaiah,Smith,58
761,56,55280,3.5,1282083858,Lars and the Real Girl,2007,Comedy|Drama,Isaiah,Smith,58
762,56,55444,2.0,1310263221,Control,2007,Drama,Isaiah,Smith,58
763,56,55872,1.0,1274769990,August Rush,2007,Drama|Musical,Isaiah,Smith,58
764,56,56003,5.0,1274784351,Southland Tales,2006,Comedy|Drama|Sci-Fi|Thriller,Isaiah,Smith,58
765,56,56339,3.0,1329988442,Orphanage,2007,Drama|Horror|Mystery|Thriller,Isaiah,Smith,58
766,56,56587,2.5,1274770199,Bucket List,2007,Comedy|Drama,Isaiah,Smith,58
767,56,56757,2.0,1381371303,Sweeney Todd: The Demon Barber of Fleet Street,2007,Drama|Horror|Musical|Thriller,Isaiah,Smith,58
768,56,57637,2.5,1354611226,Signal,2007,Horror|Sci-Fi|Thriller,Isaiah,Smith,58
